                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                 1.2126,                 1.7563,                0.51867,                0.86773,                0.95526,                 0.8247,                0.88175,                0.64199,                0.80701,                0.69658,                0.73437,                0.33144,                0.88752,                 1.8411,                0.44426,                0.84372,               0.006469,               0.006469,               0.006469
                    109,                 1.2265,                 1.7902,                0.52212,                0.86863,                0.96435,                0.82685,                0.88187,                0.63747,                0.81026,                0.69289,                0.72517,                0.32305,                0.89587,                 1.8051,                0.46735,                 0.8444,               0.006436,               0.006436,               0.006436
                    110,                 1.2128,                   1.78,                0.51983,                0.86771,                0.96542,                 0.8277,                0.87672,                0.62745,                0.81789,                0.69903,                0.72745,                0.32152,                0.87506,                 1.9661,                0.47567,                 0.8557,               0.006403,               0.006403,               0.006403
                    111,                 1.2068,                 1.7613,                0.51419,                0.86679,                0.95452,                0.83668,                0.88678,                0.62846,                 0.8063,                 0.7066,                0.73709,                0.32726,                0.92029,                 1.8173,                 0.4741,                0.84524,                0.00637,                0.00637,                0.00637
                    112,                 1.2024,                 1.7709,                0.52072,                0.86917,                0.96596,                0.83223,                0.88364,                0.63397,                0.82886,                0.71141,                0.74616,                0.33742,                0.89338,                 1.8133,                0.47337,                0.84269,               0.006337,               0.006337,               0.006337
                    113,                  1.201,                 1.7722,                0.51523,                0.86709,                0.96191,                0.83184,                0.88443,                 0.6456,                0.82652,                0.71279,                0.75117,                0.34417,                0.87006,                 1.7671,                0.46562,                0.84256,               0.006304,               0.006304,               0.006304
                    114,                 1.2136,                 1.7557,                0.51611,                 0.8668,                0.96379,                0.83481,                0.88378,                0.63728,                0.83097,                  0.719,                0.75075,                0.34187,                0.90836,                 1.7894,                0.47099,                0.84409,               0.006271,               0.006271,               0.006271
                    115,                 1.2054,                 1.7818,                0.51413,                0.86672,                0.96334,                0.82893,                0.88408,                0.64319,                0.80832,                0.69765,                0.73423,                0.33072,                0.87591,                 1.7648,                0.45605,                0.83869,               0.006238,               0.006238,               0.006238
                    116,                 1.2047,                 1.7537,                0.51635,                0.86671,                0.95988,                0.82942,                0.87929,                0.62601,                0.81115,                0.70646,                0.73334,                0.32687,                0.89446,                 1.7519,                0.46622,                0.84105,               0.006205,               0.006205,               0.006205
                    117,                 1.1947,                 1.7679,                0.51748,                0.86747,                0.96295,                 0.8305,                0.87975,                0.64662,                0.82547,                 0.7104,                0.74385,                0.33835,                 0.8423,                 1.8186,                 0.4555,                0.84548,               0.006172,               0.006172,               0.006172
                    118,                 1.2063,                 1.7779,                0.51694,                0.86793,                0.95986,                0.83003,                0.88201,                0.63929,                0.80833,                0.69929,                0.73052,                0.32833,                0.88214,                 1.8134,                0.46435,                0.84639,               0.006139,               0.006139,               0.006139
                    119,                 1.1931,                 1.7695,                0.51225,                0.86634,                0.95893,                0.83807,                0.88746,                0.65696,                0.83478,                0.72733,                0.76195,                0.35297,                0.84528,                  1.751,                 0.4604,                 0.8377,               0.006106,               0.006106,               0.006106
                    120,                 1.1897,                 1.7565,                0.51116,                0.86501,                 0.9597,                 0.8343,                0.88276,                0.64323,                0.81784,                0.71253,                0.74594,                0.33844,                0.87079,                 1.7484,                0.46546,                0.84299,               0.006073,               0.006073,               0.006073
                    121,                 1.1872,                 1.7507,                0.50965,                0.86596,                0.96778,                0.83423,                0.88264,                0.64325,                0.82479,                0.71097,                0.73993,                0.33664,                0.87281,                 1.7607,                0.46494,                0.84197,                0.00604,                0.00604,                0.00604
                    122,                 1.2039,                 1.7589,                0.51405,                 0.8653,                0.96069,                0.83633,                0.88821,                0.63856,                0.80843,                 0.7062,                0.73605,                0.32716,                0.90229,                  1.774,                0.47045,                0.84387,               0.006007,               0.006007,               0.006007
                    123,                 1.1826,                 1.7305,                0.50897,                0.86484,                0.96208,                0.83337,                0.88406,                0.65473,                0.82677,                0.71394,                0.75402,                0.34904,                0.85068,                 1.7614,                0.45143,                0.84469,               0.005974,               0.005974,               0.005974
                    124,                 1.1995,                 1.7814,                0.50975,                0.86405,                0.96279,                0.83199,                 0.8765,                 0.6321,                0.81618,                0.70445,                0.72871,                0.31758,                0.87113,                 1.7524,                 0.4592,                0.84111,               0.005941,               0.005941,               0.005941
                    125,                 1.1814,                 1.7605,                0.50667,                0.86355,                0.96569,                0.83717,                0.88568,                0.64995,                 0.8264,                0.71642,                0.74617,                 0.3373,                0.84313,                 1.7718,                0.46416,                0.83986,               0.005908,               0.005908,               0.005908
                    126,                 1.1906,                 1.7489,                0.50823,                0.86416,                0.96705,                 0.8373,                0.88856,                0.64926,                0.82147,                0.71155,                0.73979,                0.33401,                0.87887,                 1.7593,                0.46025,                 0.8396,               0.005875,               0.005875,               0.005875
                    127,                 1.1706,                 1.7624,                0.50419,                0.86537,                0.96419,                0.83319,                0.88496,                0.65505,                0.82382,                0.70833,                0.74558,                0.34115,                0.85681,                  1.769,                0.45365,                0.84378,               0.005842,               0.005842,               0.005842
                    128,                 1.1864,                 1.7378,                0.50536,                0.86385,                0.96853,                0.83478,                0.88163,                0.63734,                0.82295,                0.70991,                0.73738,                0.33162,                0.87179,                 1.8586,                0.46503,                0.84032,               0.005809,               0.005809,               0.005809
                    129,                 1.1623,                 1.7553,                0.50204,                0.86351,                0.96415,                0.83988,                0.89096,                0.65172,                 0.8321,                0.72496,                0.75598,                0.33921,                0.84862,                 1.7344,                0.45959,                0.83898,               0.005776,               0.005776,               0.005776
                    130,                 1.1872,                 1.7498,                0.50568,                0.86448,                0.96524,                0.83564,                0.88928,                0.65797,                0.82267,                0.71176,                0.74815,                0.33887,                0.84029,                 1.7484,                0.45318,                0.84239,               0.005743,               0.005743,               0.005743
                    131,                 1.1683,                 1.7584,                0.50236,                0.86279,                0.96412,                0.83776,                0.88742,                0.65481,                0.82738,                 0.7173,                0.75427,                0.34726,                0.84257,                 1.7369,                0.45317,                0.83598,                0.00571,                0.00571,                0.00571
                    132,                 1.1728,                  1.752,                0.50242,                 0.8611,                0.96589,                 0.8364,                0.88848,                0.65642,                0.83635,                0.72374,                0.75873,                0.34876,                0.82718,                 1.7403,                0.45689,                0.83894,               0.005677,               0.005677,               0.005677
                    133,                 1.1724,                 1.7514,                0.50077,                0.86498,                0.96719,                0.83535,                0.88071,                0.64844,                0.82922,                0.71505,                0.74569,                0.33662,                0.84126,                 1.7704,                0.45111,                0.83963,               0.005644,               0.005644,               0.005644
                    134,                 1.1652,                  1.744,                0.50688,                0.86336,                0.96499,                0.83648,                0.88601,                0.65858,                0.82212,                0.71216,                 0.7488,                0.34033,                0.82773,                 1.7413,                0.45303,                0.83931,               0.005611,               0.005611,               0.005611
                    135,                 1.1626,                 1.7327,                0.50485,                 0.8624,                0.96649,                 0.8357,                0.88558,                0.65807,                 0.8281,                0.71552,                0.75158,                0.34188,                0.82727,                 1.7573,                0.45076,                0.84226,               0.005578,               0.005578,               0.005578
                    136,                 1.1845,                 1.7552,                0.50528,                0.86406,                0.96692,                0.83691,                0.88571,                0.65972,                0.82227,                0.71227,                0.74302,                0.33505,                0.82415,                 1.7498,                0.45404,                0.84346,               0.005545,               0.005545,               0.005545
                    137,                 1.1582,                 1.7431,                0.50172,                0.85967,                0.96547,                0.83766,                0.88288,                0.64998,                0.82742,                0.71549,                0.74523,                0.33183,                0.85355,                 1.7956,                0.44859,                0.83801,               0.005512,               0.005512,               0.005512
                    138,                 1.1673,                 1.7422,                0.50114,                0.86294,                 0.9651,                 0.8395,                0.88775,                0.65555,                0.81802,                0.71111,                0.73767,                0.33209,                0.83385,                 1.7398,                0.45721,                0.83679,               0.005479,               0.005479,               0.005479
                    139,                 1.1537,                 1.7354,                0.50253,                0.86281,                 0.9693,                0.83611,                0.88583,                0.64079,                0.82421,                0.71383,                0.74148,                0.33164,                  0.877,                 1.8096,                 0.4641,                0.84083,               0.005446,               0.005446,               0.005446
                    140,                  1.154,                 1.7298,                0.50317,                0.86204,                0.96889,                0.83916,                 0.8859,                0.65103,                0.82236,                0.71225,                0.74145,                0.33374,                0.86362,                 1.7752,                0.46017,                0.84091,               0.005413,               0.005413,               0.005413
                    141,                 1.1544,                 1.7435,                0.49722,                0.86345,                0.96802,                0.83907,                0.88803,                 0.6551,                0.82235,                0.71198,                 0.7458,                0.33576,                0.83815,                 1.7495,                 0.4491,                0.83952,                0.00538,                0.00538,                0.00538
                    142,                 1.1477,                 1.7267,                0.49931,                0.86114,                0.96528,                0.83334,                0.88091,                0.64462,                0.81796,                0.70697,                0.73672,                 0.3258,                0.85091,                 1.8298,                0.44469,                0.84213,               0.005347,               0.005347,               0.005347
                    143,                 1.1493,                 1.7191,                0.49869,                 0.8617,                0.96642,                0.83999,                0.89147,                0.65959,                0.82138,                0.71463,                0.74734,                0.33863,                0.84112,                 1.7524,                0.44985,                0.83807,               0.005314,               0.005314,               0.005314
                    144,                 1.1549,                 1.7174,                0.49496,                0.86029,                0.96396,                0.83776,                0.88674,                 0.6487,                0.81711,                0.70876,                0.74224,                0.33711,                0.86444,                 1.7645,                0.45085,                0.84173,               0.005281,               0.005281,               0.005281
                    145,                 1.1423,                 1.7592,                0.49584,                0.86125,                 0.9648,                0.84023,                0.88844,                0.65817,                0.81802,                0.71319,                0.73948,                 0.3291,                0.82808,                 1.7375,                0.44947,                0.83926,               0.005248,               0.005248,               0.005248
                    146,                 1.1561,                 1.7386,                0.50229,                 0.8598,                0.96762,                 0.8412,                0.89207,                0.65695,                0.82736,                0.71981,                0.75009,                0.33952,                0.85022,                 1.7807,                0.45523,                0.83469,               0.005215,               0.005215,               0.005215
                    147,                 1.1499,                 1.7315,                0.49655,                0.86179,                0.96694,                0.83702,                0.88572,                 0.6579,                 0.8207,                0.70977,                0.74278,                0.33513,                0.82655,                 1.7414,                0.44517,                0.83991,               0.005182,               0.005182,               0.005182
                    148,                 1.1464,                 1.7402,                0.49809,                0.86022,                0.97091,                0.83659,                0.88587,                0.64916,                0.82328,                0.71083,                0.73981,                0.32968,                0.84721,                 1.8161,                0.45178,                0.83892,               0.005149,               0.005149,               0.005149
                    149,                 1.1492,                 1.7212,                0.49474,                0.85893,                0.96719,                 0.8391,                0.88796,                 0.6535,                0.82224,                 0.7123,                0.74548,                0.33659,                 0.8521,                 1.7723,                0.45219,                0.84003,               0.005116,               0.005116,               0.005116
                    150,                 1.1512,                  1.734,                0.49647,                 0.8606,                0.96751,                 0.8412,                0.89029,                0.65718,                0.81934,                0.71273,                0.74233,                0.33287,                 0.8399,                 1.7408,                0.44383,                0.83921,               0.005083,               0.005083,               0.005083
                    151,                 1.1361,                 1.7156,                0.49395,                0.86005,                0.96777,                0.83659,                0.88699,                0.65635,                0.82308,                0.71095,                0.74427,                 0.3378,                0.84075,                 1.7572,                0.44964,                0.83929,                0.00505,                0.00505,                0.00505
                    152,                 1.1238,                 1.7133,                0.48867,                0.85753,                0.96471,                0.84117,                0.89196,                0.65826,                0.81966,                0.71365,                0.74474,                0.33522,                  0.831,                 1.7314,                0.44696,                0.83535,               0.005017,               0.005017,               0.005017
                    153,                 1.1403,                 1.7097,                0.49073,                0.85881,                0.96666,                0.83873,                0.89108,                0.66083,                0.82215,                0.71377,                0.74897,                0.34028,                0.82533,                 1.7539,                0.45171,                0.83764,               0.004984,               0.004984,               0.004984
                    154,                 1.1311,                 1.7397,                0.49289,                0.86089,                 0.9678,                0.84045,                0.89055,                0.66532,                0.82596,                0.71305,                0.74636,                0.33583,                0.81281,                 1.7344,                0.44334,                0.83949,               0.004951,               0.004951,               0.004951
                    155,                 1.1403,                 1.7217,                0.49331,                0.85715,                0.96943,                0.83981,                0.89084,                0.66057,                0.82877,                0.71667,                0.75268,                0.34329,                0.82416,                 1.7667,                0.45138,                0.83857,               0.004918,               0.004918,               0.004918
                    156,                 1.1228,                 1.7044,                0.49352,                 0.8601,                0.96779,                0.84004,                0.88705,                 0.6508,                0.82524,                0.71567,                0.74289,                0.33009,                0.83342,                 1.7563,                0.45297,                0.83815,               0.004885,               0.004885,               0.004885
                    157,                 1.1278,                 1.6997,                0.48876,                0.85773,                0.96786,                0.84075,                  0.892,                0.65938,                 0.8246,                0.71573,                0.74718,                0.34108,                0.83256,                 1.7499,                0.44998,                 0.8365,               0.004852,               0.004852,               0.004852
                    158,                 1.1191,                 1.7421,                0.48806,                0.85859,                0.96654,                 0.8382,                0.88822,                0.65587,                0.82189,                0.71319,                0.74678,                 0.3368,                0.83954,                 1.7634,                0.44204,                0.83788,               0.004819,               0.004819,               0.004819
                    159,                  1.143,                 1.7303,                0.48999,                0.85842,                0.96963,                0.83869,                0.88778,                0.65787,                0.82645,                0.71452,                 0.7465,                0.33728,                0.84661,                 1.7868,                0.44922,                0.83882,               0.004786,               0.004786,               0.004786
                    160,                 1.1345,                 1.7047,                0.49367,                 0.8573,                0.96765,                0.84292,                0.89261,                0.66108,                0.82898,                0.72197,                0.75428,                0.34324,                0.83486,                  1.713,                0.44896,                0.83642,               0.004753,               0.004753,               0.004753
                    161,                  1.118,                 1.7103,                0.49077,                0.85859,                0.96923,                0.83951,                0.88724,                0.66431,                0.82772,                  0.715,                 0.7462,                0.33981,                0.81826,                 1.7546,                0.44639,                0.83748,                0.00472,                0.00472,                0.00472
                    162,                 1.1266,                 1.7122,                0.48981,                0.85886,                0.96963,                0.84215,                0.89241,                0.67061,                0.82779,                0.71777,                 0.7514,                0.34107,                0.79496,                 1.7171,                0.44148,                0.83557,               0.004687,               0.004687,               0.004687
                    163,                 1.1245,                 1.7043,                0.48858,                0.85661,                0.96956,                0.83895,                 0.8861,                0.65389,                0.82379,                0.71247,                0.74112,                0.33089,                0.83497,                  1.775,                0.44707,                0.83732,               0.004654,               0.004654,               0.004654
                    164,                 1.1137,                 1.7256,                0.48697,                 0.8591,                0.96942,                0.84121,                0.88921,                0.65256,                0.82008,                0.71239,                0.74333,                0.33174,                0.83858,                 1.7424,                0.44448,                0.83759,               0.004621,               0.004621,               0.004621
                    165,                 1.1149,                 1.7156,                0.48755,                0.85627,                0.96854,                0.84246,                0.89099,                0.66403,                 0.8264,                 0.7173,                0.75034,                0.34162,                0.79869,                 1.7151,                0.43942,                0.83608,               0.004588,               0.004588,               0.004588
                    166,                 1.1118,                 1.7132,                0.48371,                0.85638,                0.96544,                0.84082,                0.88782,                0.66671,                0.82223,                0.71282,                0.74687,                0.34023,                0.79866,                  1.741,                 0.4299,                0.83604,               0.004555,               0.004555,               0.004555
                    167,                  1.114,                 1.6909,                0.48432,                0.85756,                0.96955,                0.83981,                0.88734,                0.66425,                 0.8256,                0.71313,                0.74829,                0.33849,                0.80798,                 1.7731,                0.44007,                 0.8369,               0.004522,               0.004522,               0.004522
                    168,                 1.1012,                 1.7024,                0.47944,                0.85664,                0.96887,                0.84097,                0.89031,                0.66612,                0.83015,                0.71811,                0.75276,                0.34171,                0.80592,                 1.7371,                0.43747,                0.83715,               0.004489,               0.004489,               0.004489
                    169,                 1.1101,                 1.7018,                0.48857,                0.85667,                0.96823,                0.84398,                0.89031,                0.66726,                0.82599,                0.72034,                 0.7496,                0.33934,                 0.8089,                 1.7377,                0.43842,                0.83471,               0.004456,               0.004456,               0.004456
                    170,                 1.1046,                 1.7025,                0.48114,                0.85574,                0.96872,                0.84149,                0.88712,                0.66836,                0.82499,                0.71604,                0.74755,                0.33581,                 0.7969,                 1.7421,                0.43672,                0.83568,               0.004423,               0.004423,               0.004423
                    171,                 1.1058,                 1.6963,                0.48045,                0.85527,                0.96822,                0.84183,                0.88821,                0.66662,                0.82207,                0.71444,                0.74661,                0.33986,                0.80176,                 1.7492,                0.43397,                0.83523,                0.00439,                0.00439,                0.00439
                    172,                 1.1001,                 1.7053,                0.47964,                0.85526,                0.96881,                0.84284,                0.89289,                0.67363,                0.82513,                0.71742,                 0.7479,                0.34026,                0.78975,                 1.7331,                0.43018,                0.83483,               0.004357,               0.004357,               0.004357
                    173,                 1.0923,                 1.6947,                0.47959,                0.85551,                0.97093,                0.84123,                 0.8922,                0.66577,                0.82569,                0.71578,                0.74527,                0.33487,                0.80706,                 1.7469,                0.43516,                0.83457,               0.004324,               0.004324,               0.004324
                    174,                 1.1004,                 1.6942,                 0.4774,                0.85512,                0.96919,                0.84312,                0.89249,                0.66829,                0.82603,                0.71901,                0.75229,                 0.3417,                0.80174,                 1.7216,                0.43311,                0.83528,               0.004291,               0.004291,               0.004291
                    175,                 1.1011,                 1.7016,                0.48152,                0.85525,                0.97009,                0.84291,                0.89222,                0.66888,                0.82502,                0.71686,                0.75172,                0.34268,                0.79552,                 1.7021,                0.43214,                0.83395,               0.004258,               0.004258,               0.004258
                    176,                 1.1013,                 1.6955,                0.48215,                0.85536,                0.97012,                0.84295,                0.89257,                0.67045,                0.82929,                0.71927,                0.75268,                0.34095,                0.79438,                 1.7276,                 0.4327,                0.83529,               0.004225,               0.004225,               0.004225
                    177,                 1.0909,                 1.6907,                0.47844,                 0.8542,                0.96814,                0.84511,                0.89307,                0.67111,                0.82737,                0.72042,                0.75404,                0.34176,                0.79905,                 1.7227,                0.43355,                0.83403,               0.004192,               0.004192,               0.004192
                    178,                 1.0899,                 1.6852,                 0.4775,                0.85419,                0.97047,                 0.8429,                0.89155,                0.66811,                 0.8299,                0.71887,                0.75281,                0.34285,                0.81267,                 1.7411,                0.43674,                 0.8355,               0.004159,               0.004159,               0.004159
                    179,                 1.0846,                 1.6667,                0.48031,                0.85418,                0.96948,                0.84296,                0.89277,                0.66942,                0.82597,                 0.7167,                0.74815,                0.34055,                0.80412,                 1.7462,                0.43212,                0.83518,               0.004126,               0.004126,               0.004126
                    180,                 1.0866,                 1.7022,                0.47382,                0.85366,                 0.9707,                  0.842,                0.89132,                0.67817,                0.83157,                0.71923,                0.75145,                0.34232,                0.76438,                 1.7102,                0.42379,                0.83368,               0.004093,               0.004093,               0.004093
                    181,                  1.079,                 1.6881,                0.47666,                0.85543,                0.97212,                0.84404,                0.89244,                0.67405,                0.83125,                 0.7195,                0.75144,                0.33675,                0.78202,                 1.7368,                0.42819,                0.83573,                0.00406,                0.00406,                0.00406
                    182,                 1.0788,                 1.6809,                0.47291,                0.85363,                0.96858,                0.84448,                0.89306,                0.67321,                0.82589,                0.71921,                0.75195,                0.34034,                0.79161,                 1.7039,                0.42673,                 0.8353,               0.004027,               0.004027,               0.004027
                    183,                 1.0842,                 1.6803,                0.47536,                0.85081,                0.97115,                0.84405,                0.89242,                0.67568,                0.82857,                0.71892,                0.75134,                 0.3398,                0.77245,                 1.7313,                0.42741,                0.83436,               0.003994,               0.003994,               0.003994
                    184,                 1.0759,                 1.6682,                0.47372,                0.85235,                0.97269,                 0.8449,                0.89338,                0.67017,                0.82801,                0.71886,                0.75215,                0.33972,                0.79633,                  1.725,                0.43322,                0.83378,               0.003961,               0.003961,               0.003961
                    185,                 1.0796,                 1.6864,                0.47412,                0.85519,                0.97006,                0.84436,                0.89264,                0.66917,                 0.8234,                0.71561,                0.74882,                 0.3344,                0.79719,                 1.7333,                0.43087,                0.83539,               0.003928,               0.003928,               0.003928
                    186,                 1.0775,                 1.6852,                0.47781,                0.85348,                0.97123,                0.84439,                0.89297,                0.67265,                0.82592,                0.71693,                0.74776,                0.33747,                0.79388,                 1.7263,                0.42931,                0.83565,               0.003895,               0.003895,               0.003895
                    187,                 1.0788,                  1.663,                0.47121,                0.85221,                0.97172,                0.84366,                0.88907,                0.66906,                0.82833,                0.71716,                0.75075,                 0.3409,                0.80415,                 1.7185,                0.43077,                0.83468,               0.003862,               0.003862,               0.003862
                    188,                 1.0672,                 1.6742,                0.47076,                0.85167,                0.96985,                0.84446,                0.89213,                0.67277,                0.82664,                0.71878,                0.75379,                 0.3445,                0.78262,                 1.7065,                0.42671,                0.83322,               0.003829,               0.003829,               0.003829
                    189,                 1.0688,                 1.6742,                0.47117,                0.85243,                0.96984,                0.84428,                0.89275,                0.67201,                0.82558,                0.71775,                0.74935,                0.34142,                 0.7843,                 1.7223,                0.42721,                0.83299,               0.003796,               0.003796,               0.003796
                    190,                 1.0749,                 1.6814,                0.47043,                0.85097,                0.97104,                0.84342,                0.89157,                0.67252,                0.82622,                0.71682,                0.75138,                0.34251,                0.78779,                 1.7386,                0.43162,                0.83227,               0.003763,               0.003763,               0.003763
                    191,                 1.0729,                 1.6677,                0.47046,                0.85086,                0.97066,                0.84357,                0.89251,                0.67644,                0.82708,                0.71879,                0.75355,                0.34553,                0.77685,                 1.7351,                0.42816,                0.83259,                0.00373,                0.00373,                0.00373
                    192,                 1.0611,                 1.6775,                0.47246,                0.85357,                0.97018,                0.84396,                0.89291,                0.67837,                0.82502,                0.71768,                0.75309,                0.34389,                 0.7712,                 1.7048,                0.42193,                0.83347,               0.003697,               0.003697,               0.003697
                    193,                 1.0611,                 1.6733,                0.46682,                0.85239,                 0.9719,                0.84323,                0.89298,                 0.6767,                0.82588,                0.71601,                0.74896,                0.34213,                 0.7785,                 1.7124,                0.42571,                0.83331,               0.003664,               0.003664,               0.003664
                    194,                 1.0521,                 1.6619,                 0.4643,                0.85052,                0.97313,                0.84425,                0.89307,                0.67678,                0.82982,                0.72001,                0.75351,                0.34244,                0.77581,                 1.7359,                0.42697,                0.83279,               0.003631,               0.003631,               0.003631
                    195,                 1.0464,                 1.6662,                0.46815,                0.85127,                0.97164,                0.84258,                0.89285,                0.67661,                 0.8233,                0.71486,                0.74496,                0.33591,                0.77239,                 1.7261,                0.42207,                 0.8331,               0.003598,               0.003598,               0.003598
                    196,                 1.0543,                 1.6528,                0.46593,                0.84962,                0.97146,                0.84399,                 0.8935,                0.68099,                0.82825,                0.71933,                0.75377,                0.34447,                0.76588,                 1.6995,                0.42039,                0.83357,               0.003565,               0.003565,               0.003565
                    197,                 1.0724,                 1.6744,                0.47009,                0.85011,                0.97109,                0.84417,                0.89329,                0.68018,                0.82626,                0.71826,                0.75237,                 0.3435,                0.76554,                 1.6999,                0.42038,                0.83287,               0.003532,               0.003532,               0.003532
                    198,                 1.0554,                  1.659,                0.46584,                 0.8495,                0.96999,                0.84486,                0.89317,                0.67357,                0.82492,                 0.7182,                0.74962,                0.34184,                0.79089,                 1.7176,                0.42603,                0.83324,               0.003499,               0.003499,               0.003499
                    199,                 1.0494,                 1.6677,                0.46661,                0.85136,                0.97133,                0.84407,                 0.8928,                0.67145,                0.82627,                0.71762,                0.74875,                0.34207,                0.78863,                 1.7073,                0.42363,                0.83301,               0.003466,               0.003466,               0.003466
                    200,                 1.0549,                 1.6643,                0.46639,                0.84985,                0.97085,                0.84457,                0.89316,                0.67242,                0.82398,                0.71565,                0.74757,                0.34028,                0.78272,                 1.6986,                0.42054,                0.83263,               0.003433,               0.003433,               0.003433
                    201,                 1.0501,                 1.6584,                0.46195,                0.84871,                 0.9711,                0.84531,                0.89341,                0.67904,                0.82854,                 0.7205,                 0.7542,                0.34369,                0.76345,                 1.7038,                0.42078,                0.83194,                 0.0034,                 0.0034,                 0.0034
                    202,                 1.0548,                  1.662,                0.46727,                0.84963,                0.97135,                0.84623,                0.89389,                0.68223,                0.82665,                0.71929,                0.74971,                0.34185,                0.75772,                 1.7018,                 0.4182,                 0.8319,               0.003367,               0.003367,               0.003367
                    203,                 1.0467,                 1.6631,                0.46454,                0.84968,                0.97134,                0.84575,                0.89362,                0.67783,                0.82681,                0.71921,                0.75008,                0.34097,                0.77654,                  1.695,                0.41919,                0.83196,               0.003334,               0.003334,               0.003334
                    204,                 1.0355,                 1.6434,                0.46175,                0.84924,                0.97075,                 0.8454,                0.89325,                0.67965,                0.82507,                0.71821,                0.74958,                0.34017,                0.77215,                 1.7057,                0.42058,                0.83135,               0.003301,               0.003301,               0.003301
                    205,                 1.0357,                 1.6502,                0.46066,                0.84927,                 0.9706,                0.84482,                 0.8932,                0.67754,                0.82295,                 0.7165,                0.74742,                0.33808,                0.77207,                 1.7032,                0.41778,                0.83193,               0.003268,               0.003268,               0.003268
                    206,                 1.0372,                 1.6635,                0.46067,                0.84771,                0.96954,                 0.8454,                 0.8931,                0.67671,                 0.8233,                0.71696,                0.74774,                0.33842,                0.77708,                 1.7054,                0.41894,                0.83187,               0.003235,               0.003235,               0.003235
                    207,                 1.0301,                 1.6377,                0.45914,                0.85099,                0.96874,                 0.8447,                0.89295,                0.67313,                  0.819,                0.71414,                0.74429,                0.33463,                0.78533,                 1.7243,                0.42203,                 0.8328,               0.003202,               0.003202,               0.003202
                    208,                 1.0458,                 1.6527,                0.46292,                 0.8499,                0.96898,                0.84523,                0.89304,                0.67625,                0.82347,                0.71687,                0.74875,                0.33996,                0.78104,                 1.7256,                0.42129,                0.83287,               0.003169,               0.003169,               0.003169
                    209,                 1.0296,                 1.6403,                 0.4571,                0.84571,                0.97051,                0.84523,                0.89325,                0.67314,                 0.8252,                0.71816,                 0.7498,                0.34137,                0.78737,                  1.738,                0.42365,                 0.8323,               0.003136,               0.003136,               0.003136
                    210,                 1.0292,                 1.6292,                0.45821,                0.84734,                0.96987,                 0.8456,                0.89333,                0.67729,                0.82518,                  0.718,                0.75012,                0.34135,                0.77637,                 1.7271,                0.41983,                0.83231,               0.003103,               0.003103,               0.003103
                    211,                  1.039,                 1.6585,                 0.4573,                0.84828,                0.97081,                 0.8454,                 0.8934,                0.67728,                0.82597,                 0.7175,                0.75294,                  0.343,                0.77536,                  1.714,                0.41789,                 0.8323,                0.00307,                0.00307,                0.00307
                    212,                 1.0182,                 1.6349,                0.45711,                0.84599,                 0.9705,                0.84603,                0.89335,                0.67979,                0.82524,                0.71762,                0.74962,                0.34366,                0.76643,                 1.7038,                0.41947,                0.83098,               0.003037,               0.003037,               0.003037
                    213,                 1.0089,                 1.6352,                0.45594,                0.85016,                0.97189,                0.84597,                0.89329,                 0.6806,                0.82856,                 0.7203,                0.75464,                0.34502,                0.76079,                 1.7113,                0.41687,                0.83146,               0.003004,               0.003004,               0.003004
                    214,                 1.0288,                 1.6343,                0.45445,                0.84802,                0.97097,                0.84638,                0.89328,                0.67793,                0.82669,                0.71927,                0.75128,                0.34514,                0.76784,                 1.7075,                0.41688,                0.83164,               0.002971,               0.002971,               0.002971
                    215,                 1.0191,                 1.6325,                0.45309,                0.84745,                0.97068,                0.84627,                 0.8931,                0.67848,                0.82627,                0.72037,                0.75379,                  0.344,                0.76761,                 1.7166,                0.41716,                0.83106,               0.002938,               0.002938,               0.002938
                    216,                 1.0128,                 1.6414,                0.45381,                0.84774,                0.97141,                0.84635,                0.89363,                0.68208,                0.82424,                0.71799,                0.74948,                0.34437,                0.76333,                 1.7068,                0.41478,                0.83104,               0.002905,               0.002905,               0.002905
                    217,                 1.0162,                 1.6294,                0.45451,                0.84619,                0.97092,                0.84676,                0.89341,                0.68028,                 0.8251,                0.71931,                0.75059,                0.34642,                0.76569,                  1.706,                0.41483,                0.83043,               0.002872,               0.002872,               0.002872
                    218,                 1.0271,                 1.6449,                0.45424,                0.84822,                0.97156,                0.84558,                0.89287,                 0.6809,                0.82389,                0.71706,                0.74954,                0.34372,                0.76296,                 1.7129,                0.41277,                0.83129,               0.002839,               0.002839,               0.002839
                    219,                 1.0139,                 1.6358,                0.45516,                0.84709,                 0.9707,                0.84612,                0.89357,                0.68152,                0.82375,                0.71825,                0.75006,                0.34377,                0.76603,                 1.7037,                0.41327,                0.83117,               0.002806,               0.002806,               0.002806
                    220,                 1.0197,                 1.6349,                0.45137,                0.84571,                0.97207,                0.84645,                0.89323,                 0.6793,                0.82391,                0.71783,                0.74998,                0.34389,                 0.7719,                 1.7118,                0.41598,                0.83105,               0.002773,               0.002773,               0.002773
